zipcode,latitude,longitude
02896,41.93434,-71.5405
02898,41.50408,-71.6629
02901,41.82275,-71.4144
02902,41.81835,-71.4248
02903,41.81945,-71.4115
02904,41.85414,-71.4377
02905,41.80379,-71.4225
02906,41.8374,-71.3947
02907,41.79706,-71.4255
02908,41.83739,-71.4399
02909,41.82059,-71.4443
02910,41.7917,-71.4352
02911,41.83874,-71.4492
02912,41.82673,-71.3976
02914,41.81342,-71.3633
02915,41.7743,-71.3496
02916,41.84272,-71.3557
02917,41.85389,-71.4978
02918,41.84149,-71.4403
02919,41.87093,-71.4976
02920,41.7693,-71.4713
02921,41.76675,-71.4767
02940,41.87176,-71.5585
03031,42.87474,-71.6293
03032,42.98915,-71.3435
03033,42.84726,-71.7674
03034,43.05928,-71.3054
03036,42.9616,-71.251
03037,42.98749,-71.2527
03038,42.95082,-71.1971
03040,43.00589,-71.0132
03041,43.00589,-71.0132
03042,43.04759,-71.0844
03043,42.91623,-71.8165
03044,42.9922,-71.127
03045,42.94671,-71.6876
03047,42.92934,-71.859
03048,42.87511,-71.7175
03049,42.85954,-71.5813
03051,42.76642,-71.6188
03052,42.88678,-71.4853
03053,42.8712,-71.3877
03054,42.92492,-71.6675
03055,42.84878,-71.7438
03057,42.85046,-71.727
03060,42.77153,-71.6263
03061,42.95212,-71.6539
03062,42.86011,-71.4997
03063,42.77442,-71.5111
03064,42.77423,-71.6286
03070,42.90349,-71.7758
03071,42.76294,-71.8451
03073,43.00589,-71.0132
03076,42.74065,-71.3187
03077,43.05932,-71.2045
03079,42.87204,-71.1961
03082,42.90203,-71.7739
03084,42.82227,-71.8609
03086,42.89402,-71.7301
03087,42.89221,-71.234
03101,42.98848,-71.4621
03102,43.00788,-71.4945
03103,42.94246,-71.4637
03104,42.89752,-71.3722
03105,42.95212,-71.6539
03106,43.06509,-71.4436
03107,42.95212,-71.6539
03108,42.95212,-71.6539
03109,42.97008,-71.4052
03110,42.93743,-71.5355
03111,42.95212,-71.6539
03215,43.93022,-71.534
03216,43.447,-71.684
03217,43.71562,-71.6398
03218,43.41736,-71.3731
03220,43.45555,-71.407
03221,43.28096,-71.7924
03222,43.70781,-71.7215
03223,43.84179,-71.6652
03224,43.37828,-71.6042
03225,43.38665,-71.2929
03226,43.69387,-71.4662
03227,43.6948,-71.3239
03229,43.3013,-71.8129
03230,43.51479,-71.882
03231,43.46617,-71.7365
03232,43.96754,-71.8408
03233,43.4227,-71.9447
03234,43.34073,-71.6697
03235,43.37429,-71.68
03237,43.41406,-71.3842
03238,43.96754,-71.8408
03240,43.96754,-71.8408
03241,43.71826,-71.8894
03242,43.18014,-71.8195
03243,43.44347,-71.7626
03244,43.12295,-71.9142
03245,43.73783,-71.6044
03246,43.53546,-71.4269
03247,43.58897,-71.4454
03251,44.04918,-71.6535
03252,43.46856,-71.5371
03253,43.59223,-71.5174
03254,43.72823,-71.3352
03255,43.32172,-72.0118
03256,43.60328,-71.6346
03257,43.30166,-71.7336
03259,43.85971,-71.3771
03260,43.36534,-71.934
03261,43.20867,-71.2025
03262,44.03539,-71.6863
03263,43.29783,-71.3437
03264,43.71091,-71.694
03266,43.75247,-71.7884
03268,43.36175,-71.5588
03269,43.50178,-71.5142
03272,43.31027,-71.6629
03273,43.3042,-71.9288
03274,43.96754,-71.8408
03275,43.28638,-71.599
03276,43.53605,-71.4916
03278,43.31085,-71.8422
03279,43.96754,-71.8408
03280,43.17229,-72.1006
03281,43.08417,-71.7625
03282,43.96754,-71.8408
03284,43.49381,-72.047
03287,43.44853,-71.9158
03289,43.49637,-71.5197
03290,43.12482,-71.1258
03291,43.18225,-71.1395
03293,43.96754,-71.8408
03298,43.52487,-71.4458
03299,43.52487,-71.4458
03301,43.23031,-71.5361
03302,43.31027,-71.6629
03303,43.28165,-71.6595
03304,43.12825,-71.5445
03305,43.2134,-71.5171
03307,43.31933,-71.467
03431,42.90365,-72.248
03435,42.94709,-72.243
03440,43.04453,-71.9713
03441,42.77727,-72.4441
03442,43.00293,-71.908
03443,42.88394,-72.4548
03444,42.88912,-72.0189
03445,42.99822,-72.2019
03446,42.84107,-72.3301
03447,42.88176,-72.248
03448,42.93678,-72.2109
03449,42.93924,-71.9837
03450,42.88454,-72.1026
03451,42.89415,-72.28
03452,42.82196,-72.0825
03455,42.88825,-72.2796
03456,43.11929,-72.2025
03457,42.89662,-72.0916
03458,42.95643,-71.9372
03461,42.76509,-72.0091
03462,42.87071,-72.2394
03464,42.95478,-72.1024
03465,42.84361,-72.2798
03466,42.85841,-72.4322
03467,42.97386,-72.4425
03468,42.8908,-71.9333
03469,42.87341,-72.315
03470,42.89579,-72.2749
03561,44.33528,-71.8776
03570,44.51234,-71.1942
03574,44.30632,-71.728
03575,44.69564,-71.3873
03576,44.90273,-71.5008
03579,44.69564,-71.3873
03580,44.21281,-71.7371
03581,44.40484,-71.1547
03582,44.75096,-71.4224
03583,44.69564,-71.3873
03584,44.47657,-71.5612
03585,44.245,-71.8888
03587,44.69564,-71.3873
03588,44.56532,-71.2186
03589,44.69564,-71.3873
03590,44.69564,-71.3873
03592,44.69564,-71.3873
03595,44.26895,-71.547
03597,44.69564,-71.3873
03598,44.36368,-71.6101
03601,43.19598,-72.3
03602,43.13441,-72.3106
03603,43.26811,-72.3702
03604,42.94709,-72.243
03605,43.21361,-72.1967
03607,43.3645,-72.1939
03608,43.07223,-72.3901
03609,43.13801,-72.4072
03740,44.11416,-71.9488
03741,43.63123,-72.0573
03743,43.41599,-72.2098
03745,43.46215,-72.3371
03746,43.3645,-72.1939
03748,43.6309,-72.1166
03749,43.57957,-72.0854
03750,43.69799,-72.2151
03751,43.44872,-72.0636
03752,43.4177,-72.1967
03753,43.4631,-72.2184
03754,43.36561,-72.1255
03755,43.86107,-72.1203
03756,43.96754,-71.8408
03765,44.03754,-72.0466
03766,43.63714,-72.2354
03768,43.80165,-72.1304
03769,43.78626,-72.1204
03770,43.42167,-72.2556
03771,44.26861,-72.0153
03773,43.39048,-72.1996
03774,44.0778,-72.0146
03777,43.92734,-72.1098
03779,43.94834,-72.0621
03780,43.96754,-71.8408
03781,43.43299,-72.2825
03782,43.42683,-72.1547
03784,43.64436,-72.2348
03785,43.94864,-72.0807
03801,43.00922,-70.9507
03802,43.00589,-71.0132
03803,42.92703,-71.4447
03804,43.00589,-71.0132
03805,43.28528,-70.9306
03809,43.46258,-71.2224
03810,43.50251,-71.2773
03811,42.87836,-71.159
03812,43.88387,-71.2577
03813,43.79739,-71.1453
03814,43.76242,-71.1226
03815,43.25373,-71.1098
03816,43.66075,-71.2744
03817,43.74858,-71.0897
03818,43.78892,-71.1026
03819,42.92672,-71.0822
03820,43.2973,-70.992
03821,43.32673,-71.0284
03822,43.32673,-71.0284
03824,43.16577,-70.9628
03825,43.29779,-71.0974
03826,42.89362,-71.1426
03827,42.91207,-71.0542
03830,43.63506,-71.0093
03832,43.88387,-71.2577
03833,42.95127,-70.9222
03835,43.30617,-71.0034
03836,43.8237,-71.0931
03837,43.44656,-71.2994
03838,44.05011,-71.2653
03839,43.30996,-70.9982
03840,43.03863,-70.8091
03841,42.87743,-71.139
03842,42.91738,-70.9509
03843,43.00589,-71.0132
03844,42.89188,-70.9826
03845,44.08271,-71.1343
03846,43.88387,-71.2577
03847,43.88387,-71.2577
03848,42.90973,-71.1029
03849,43.90231,-71.1246
03850,43.70765,-71.3016
03851,43.42294,-71.0113
03852,43.32673,-71.0284
03853,43.64631,-71.282
03854,43.06493,-70.7215
03855,43.4595,-71.119
03856,43.03736,-70.9782
03857,42.97902,-70.8916
03858,42.93709,-71.0068
03859,42.86191,-71.04
03860,43.78464,-71.1026
03862,43.00027,-70.9139
03864,43.66735,-71.1533
03865,42.93783,-70.9262
03866,43.41176,-71.0273
03867,43.32683,-70.9931
03868,43.34968,-70.9451
03869,43.16136,-70.9426
03870,43.01093,-70.7648
03871,42.98063,-70.7718
03872,43.57069,-71.0794
03873,42.92266,-71.1742
03874,42.96441,-70.8198
03875,43.85526,-71.1761
03878,43.22948,-70.9582
03882,43.7047,-70.9901
03883,43.88387,-71.2577
03884,43.25687,-71.1718
03885,43.01295,-70.8821
03886,43.64752,-71.2777
03887,43.45999,-71.0408
03890,43.81178,-71.1945
03894,43.6671,-71.1835
03896,43.58915,-71.2188
03897,43.88387,-71.2577
03901,43.27953,-70.74
03902,43.24578,-70.6647
03903,43.18272,-70.7457
03904,43.19155,-70.6846
03905,43.09474,-70.6892
03906,43.34062,-70.7539
03907,43.3508,-70.7314
03908,43.22754,-70.7117
03909,43.23789,-70.6909
03910,43.21167,-70.732
03911,43.15546,-70.6357
04001,43.52075,-70.8045
04002,43.46722,-70.7389
04003,43.73586,-69.9954
04004,43.36565,-70.6043
04005,43.53237,-70.6518
04006,43.43604,-70.3598
04007,43.45813,-70.5053
04008,44.02316,-69.8758
04009,43.93982,-70.7474
04010,44.16303,-70.7398
04011,43.93563,-70.3406
04013,44.40807,-70.4707
04014,43.36565,-70.6043
04015,43.96211,-70.5244
04016,44.18096,-70.8917
04017,43.7278,-70.1204
04019,44.40807,-70.4707
04020,43.77397,-70.7917
04021,43.81267,-70.4504
04022,44.56615,-70.6615
04024,43.84482,-70.6886
04027,43.4597,-70.9151
04028,43.73239,-70.8451
04029,43.86722,-70.5471
04030,43.59692,-70.6896
04032,43.86447,-70.0975
04033,44.40807,-70.4707
04034,44.40807,-70.4707
04037,44.04429,-70.9644
04038,43.80368,-70.3551
04039,43.87856,-70.3288
04040,43.99268,-70.3571
04041,43.87962,-70.8261
04042,43.58423,-70.6243
04043,43.49467,-70.5492
04046,43.53412,-70.6074
04047,43.74498,-70.9091
04048,43.66122,-70.8344
04049,43.70385,-70.7486
04050,44.40807,-70.4707
04051,44.13983,-70.8867
04053,44.40807,-70.4707
04054,43.27634,-70.5977
04055,43.9572,-70.6395
04056,43.65837,-70.8688
04057,44.40807,-70.4707
04061,43.54209,-70.7107
04062,43.91138,-70.3966
04063,43.50488,-70.3857
04064,43.41183,-70.4695
04066,43.77998,-69.9754
04068,43.84832,-70.9353
04069,43.89498,-70.1891
04070,43.57698,-70.2736
04071,43.90622,-70.4659
04072,43.54124,-70.6663
04073,43.57619,-70.6305
04074,43.72456,-70.3751
04075,43.79605,-70.5521
04076,43.51027,-70.7715
04077,43.91002,-70.5245
04078,43.82077,-70.1207
04079,43.78105,-69.9955
04081,44.56615,-70.6615
04082,44.40807,-70.4707
04083,43.46594,-70.7482
04084,43.80445,-70.5549
04085,43.77193,-70.6395
04086,43.9814,-69.9377
04087,43.57368,-70.7491
04088,44.56615,-70.6615
04090,43.42965,-70.6712
04091,44.40807,-70.4707
04092,43.85511,-70.5685
04093,43.6538,-70.6229
04094,43.4061,-70.5732
04095,43.60101,-70.9026
04096,43.79822,-70.1719
04097,43.83795,-70.2001
04098,44.40807,-70.4707
04101,43.65878,-70.2623
04102,43.74275,-70.4433
04103,43.68826,-70.2898
04104,43.84649,-70.4648
04105,43.73928,-70.2706
04106,43.62736,-70.2892
04107,43.59551,-70.2395
04108,43.6628,-70.1884
04109,43.67833,-70.1987
04110,43.75902,-70.1993
04112,44.40807,-70.4707
04116,44.40807,-70.4707
04122,44.40807,-70.4707
04123,44.40807,-70.4707
04124,44.40807,-70.4707
04210,44.08742,-70.2438
04211,44.197,-70.2394
04212,44.197,-70.2394
04216,44.56816,-70.704
04217,44.42841,-70.77
04219,44.265,-70.587
04220,44.32616,-70.3811
04221,44.38575,-70.3113
04222,43.96837,-70.1846
04223,44.02387,-70.2857
04224,44.55396,-70.4225
04225,44.6027,-70.2265
04226,44.55561,-70.6918
04227,44.57913,-70.3263
04228,44.197,-70.2394
04230,44.06267,-70.327
04231,44.31328,-70.8617
04234,44.6175,-70.182
04236,44.18965,-70.1366
04237,44.49434,-70.7356
04238,44.22564,-70.3728
04239,44.5415,-70.2085
04240,44.08632,-70.1692
04241,44.197,-70.2394
04243,44.197,-70.2394
04250,44.03302,-70.1012
04252,44.03247,-70.068
04253,44.29741,-70.1891
04254,44.24218,-70.1885
04255,44.40159,-70.7087
04256,44.07964,-70.2726
04257,44.57026,-70.5161
04258,44.14612,-70.3398
04259,44.34916,-69.8701
04260,43.96747,-70.2996
04261,44.68952,-71.0112
04262,45.06338,-70.3816
04263,44.29208,-70.1353
04265,44.30335,-70.0378
04266,44.35798,-70.2557
04267,44.56615,-70.6615
04268,44.2805,-70.6915
04270,44.28438,-70.5077
04271,44.26411,-70.4985
04274,44.04743,-70.3899
04275,44.56615,-70.6615
04276,44.52355,-70.6381
04278,44.37703,-70.568
04280,44.12672,-70.1269
04281,44.35305,-70.6078
04282,44.26547,-70.2541
04283,44.197,-70.2394
04284,44.35983,-70.0745
04285,45.06338,-70.3816
04286,44.40205,-70.86
04287,44.05751,-69.9655
04288,44.197,-70.2394
04289,44.34043,-70.5432
04290,44.47718,-70.4367
04291,44.04085,-70.453
04292,44.3189,-70.4775
04294,44.61887,-70.2459
04330,44.35164,-69.8037
04332,44.41405,-69.7519
04333,44.41405,-69.7519
04336,44.31569,-69.818
04338,44.41405,-69.7519
04341,44.25877,-69.551
04342,44.07744,-69.7384
04343,44.41405,-69.7519
04344,44.25661,-69.7971
04345,44.29665,-69.7969
04346,44.26995,-69.7241
04347,44.24913,-69.795
04348,44.22043,-69.5132
04349,44.41405,-69.7519
04350,44.1581,-69.954
04351,44.35801,-69.867
04352,44.46152,-69.9867
04353,44.1884,-69.5751
04354,44.39559,-69.4168
04355,44.38484,-69.9537
04357,44.10805,-69.8274
04358,44.37557,-69.5863
04359,44.18326,-69.7771
04360,44.41405,-69.7519
04363,44.41405,-69.7519
04364,44.32286,-69.9576
04401,45.06174,-68.8788
04402,45.51986,-68.6474
04406,45.1841,-69.2333
04408,44.64187,-68.3914
04410,45.05886,-68.9543
04411,44.91494,-68.6256
04412,44.83561,-68.7837
04413,45.00296,-67.4955
04414,45.31009,-69.0294
04415,45.35118,-69.058
04416,44.60044,-68.7732
04417,44.81782,-68.8174
04418,45.04942,-68.5812
04419,44.80806,-68.9406
04420,44.41296,-68.798
04421,44.41563,-68.7928
04422,45.06699,-69.0406
04423,45.03947,-68.5291
04424,45.65883,-67.866
04426,45.1716,-69.2077
04427,44.98937,-68.8651
04428,44.79169,-68.5777
04429,44.89429,-68.8183
04430,45.2334,-68.6891
04431,44.56117,-68.6647
04434,45.51986,-68.6474
04435,44.96603,-69.133
04438,44.63265,-68.8499
04441,45.79236,-69.3046
04442,45.79236,-69.3046
04443,45.31597,-69.4574
04444,44.83598,-68.829
04448,45.24563,-68.6666
04449,45.00605,-68.8846
04450,44.91887,-68.9658
04451,45.51986,-68.6474
04453,44.78722,-69.2182
04454,45.00296,-67.4955
04455,45.51986,-68.6474
04456,44.87123,-69.0116
04457,45.36679,-68.4929
04459,45.51986,-68.6474
04460,45.6186,-68.5436
04461,45.0542,-68.5959
04462,45.22647,-68.752
04463,45.24461,-68.9759
04464,45.79236,-69.3046
04467,45.51986,-68.6474
04468,45.04065,-68.7229
04469,45.00279,-68.6334
04471,46.51616,-68.8868
04472,44.40937,-68.6259
04473,45.06884,-68.7443
04474,44.84293,-68.7824
04475,45.04066,-68.6187
04476,44.43391,-68.7217
04478,45.28657,-70.0546
04479,45.79236,-69.3046
04481,45.79236,-69.3046
04485,45.79236,-69.3046
04487,45.51986,-68.6474
04488,44.89469,-69.1423
04489,44.92236,-68.6867
04490,45.00296,-67.4955
04491,45.00296,-67.4955
04492,45.00296,-67.4955
04493,45.51986,-68.6474
04495,45.51986,-68.6474
04496,44.65337,-68.9174
04497,46.51616,-68.8868
04530,43.86789,-69.8264
04535,44.00896,-69.5666
04536,44.02133,-69.5232
04537,43.8949,-69.6271
04538,43.95616,-69.5171
04539,43.92896,-69.5987
04541,43.88429,-69.4791
04543,43.98648,-69.4242
04544,43.82677,-69.5974
04547,44.01042,-69.2311
04548,43.80538,-69.7452
04549,44.02133,-69.5232
04551,44.01041,-69.4401
04552,44.02133,-69.5232
04553,43.99133,-69.5034
04554,43.87093,-69.5663
04555,44.07487,-69.5363
04556,43.93174,-69.5873
04558,43.89672,-69.5092
04562,43.78961,-69.8108
04563,44.02301,-69.2555
04564,43.93244,-69.468
04565,43.77331,-69.8634
04567,43.90085,-69.8595
04568,43.87787,-69.6127
04570,44.02133,-69.5232
04571,43.88261,-69.6801
04572,44.03858,-69.4157
04573,43.92982,-69.5921
04574,44.16238,-69.3877
04575,43.85453,-69.6607
04576,43.9356,-69.5296
04578,43.9649,-69.5971
04579,43.93869,-69.7643
04605,44.47793,-68.3563
04606,45.00296,-67.4955
04607,44.48347,-68.0903
04609,44.36232,-68.3055
04611,45.00296,-67.4955
04612,44.23987,-68.3545
04613,44.64187,-68.3914
04614,44.29691,-68.6239
04615,44.64187,-68.3914
04616,44.25812,-68.5674
04617,44.33758,-68.7655
04619,45.18825,-67.3891
04622,44.60325,-67.9232
04623,44.6986,-67.7798
04624,44.64187,-68.3914
04625,44.64187,-68.3914
04626,45.00296,-67.4955
04627,44.2135,-68.7116
04628,45.00296,-67.4955
04629,44.64187,-68.3914
04630,44.70746,-67.4624
04631,45.03628,-67.1368
04634,44.59513,-68.2335
04635,44.64187,-68.3914
04637,45.18563,-67.601
04640,44.64187,-68.3914
04642,44.64187,-68.3914
04643,45.00296,-67.4955
04644,44.64187,-68.3914
04645,44.03219,-69.148
04646,44.64187,-68.3914
04648,45.00296,-67.4955
04649,45.00296,-67.4955
04650,44.64187,-68.3914
04652,44.90428,-67.0407
04653,44.64187,-68.3914
04654,44.66062,-67.4691
04655,45.00296,-67.4955
04656,44.64187,-68.3914
04657,45.00296,-67.4955
04658,45.00296,-67.4955
04660,44.33469,-68.3087
04662,44.29407,-68.2848
04664,44.64187,-68.3914
04665,44.64187,-68.3914
04666,44.93009,-67.1565
04667,45.01334,-67.097
04668,45.20922,-67.5754
04669,44.64187,-68.3914
04671,45.00296,-67.4955
04672,44.41352,-68.2517
04673,44.31362,-68.6863
04674,44.64187,-68.3914
04675,44.29903,-68.2463
04676,44.39911,-68.7012
04677,44.49117,-68.1913
04679,44.39089,-68.2615
04680,45.00296,-67.4955
04681,44.64187,-68.3914
04683,44.64187,-68.3914
04684,44.64187,-68.3914
04685,44.21311,-68.3964
04686,45.00296,-67.4955
04690,44.64187,-68.3914
04691,45.00296,-67.4955
04693,44.38718,-68.0749
04694,45.15263,-67.3774
04730,46.12134,-67.833
04732,46.97572,-68.3981
04733,46.51616,-68.8868
04734,46.51616,-68.8868
04735,46.51616,-68.8868
04736,46.87135,-68.0254
04737,46.51616,-68.8868
04738,46.51616,-68.8868
04739,46.51616,-68.8868
04740,46.6111,-67.8558
04741,46.51616,-68.8868
04742,46.74645,-67.8415
04743,47.05648,-68.2558
04744,46.51616,-68.8868
04745,47.29528,-68.3919
04746,47.00434,-67.9985
04747,46.01134,-68.2731
04750,46.90674,-67.8519
04751,46.89291,-67.9643
04756,46.93453,-68.1096
04757,47.00784,-68.182
04758,46.55157,-67.8481
04759,46.51616,-68.8868
04760,46.51616,-68.8868
04761,46.10044,-68.0033
04762,46.97661,-68.2055
04763,46.09998,-68.1448
04764,46.51616,-68.8868
04765,45.99908,-68.4431
04766,46.51616,-68.8868
04768,46.51616,-68.8868
04769,46.71507,-68.0125
04770,46.51616,-68.8868
04772,47.26395,-68.335
04773,46.51616,-68.8868
04774,46.51616,-68.8868
04775,46.51616,-68.8868
04776,46.51616,-68.8868
04777,45.51986,-68.6474
04779,46.51616,-68.8868
04780,46.51616,-68.8868
04781,46.51616,-68.8868
04782,45.51986,-68.6474
04783,46.7878,-68.1552
04785,46.98607,-68.0424
04786,46.79303,-68.1052
04787,46.59452,-67.9301
04788,46.51616,-68.8868
04841,44.1286,-69.0686
04843,44.12613,-69.0292
04846,44.131,-69.0911
04847,44.24107,-69.203
04848,44.30902,-68.9007
04849,44.32483,-68.9982
04850,44.47869,-69.1495
04851,44.03219,-69.148
04852,44.02133,-69.5232
04853,44.11347,-68.8557
04854,44.07951,-69.0855
04855,44.03219,-69.148
04856,44.13214,-69.0341
04857,43.99502,-69.1985
04858,44.11518,-69.1328
04859,44.00224,-69.1195
04860,43.96312,-69.2133
04861,44.10813,-69.0427
04862,44.23151,-69.2197
04863,44.08511,-68.8419
04864,44.08633,-69.1881
04865,44.19236,-69.1211
04901,44.55432,-69.6178
04903,44.54922,-69.7131
04910,44.53036,-69.6399
04911,44.81062,-69.9128
04912,44.9227,-69.6766
04915,44.40461,-69.0402
04917,44.48059,-69.8325
04918,44.41405,-69.7519
04920,45.57573,-69.9097
04921,44.57938,-69.1754
04922,44.67738,-69.3788
04923,45.03605,-69.4386
04924,44.74365,-69.5851
04925,45.57573,-69.9097
04926,44.39116,-69.5382
04927,44.62108,-69.5126
04928,44.94415,-69.2287
04929,44.76152,-69.3226
04930,44.96453,-69.2037
04932,44.6819,-69.1216
04933,45.51986,-68.6474
04935,44.41405,-69.7519
04936,45.06338,-70.3816
04937,44.64626,-69.6801
04938,44.65031,-70.1292
04939,45.01491,-69.1569
04940,44.62256,-70.0751
04941,44.48858,-69.3392
04942,44.97304,-69.5481
04943,44.8964,-69.464
04944,44.68473,-69.6425
04945,44.88367,-69.4521
04947,45.06338,-70.3816
04949,44.37154,-69.1555
04950,44.7864,-69.8056
04951,44.47869,-69.1495
04952,44.39785,-69.1421
04953,44.8634,-69.2668
04954,45.57573,-69.9097
04955,44.60363,-70.0102
04956,44.95257,-70.1835
04957,44.70746,-69.8188
04958,44.8019,-69.9465
04961,45.57573,-69.9097
04962,44.47928,-69.622
04963,44.55711,-69.8264
04964,45.06338,-70.3816
04965,44.80265,-69.5377
04966,45.06338,-70.3816
04967,44.76094,-69.3877
04969,44.7725,-69.2475
04970,44.98599,-70.6601
04971,44.93183,-69.403
04972,44.47869,-69.1495
04973,44.3572,-69.2159
04974,44.48941,-68.933
04975,44.62451,-69.5868
04976,44.7693,-69.5939
04978,44.62111,-69.7709
04979,44.93141,-69.8347
04981,44.50111,-68.8917
04982,45.06338,-70.3816
04983,44.81417,-70.1872
04984,44.67007,-70.1968
04985,45.57573,-69.9097
04986,44.51304,-69.1839
04987,44.47869,-69.1495
04988,44.60117,-69.3571
04989,44.42775,-69.6359
04992,44.66282,-70.153
05001,43.59182,-72.4635
05009,43.59203,-72.5884
05030,43.41067,-72.4297
05031,43.65762,-72.5458
05032,43.75875,-72.6881
05033,44.00469,-72.1584
05034,43.59252,-72.6215
05035,43.59979,-72.6751
05036,44.01778,-72.5773
05037,43.46717,-72.4882
05038,43.99421,-72.4571
05039,44.03323,-72.2936
05040,44.07791,-72.2109
05041,43.99596,-72.4113
05042,44.35962,-72.0865
05043,43.80728,-72.2146
05045,43.92868,-72.1966
05046,44.2815,-72.2075
05047,43.6721,-72.3555
05048,43.57337,-72.4026
05049,43.59203,-72.5884
05050,44.46239,-72.1358
05051,44.06828,-72.1187
05052,43.59132,-72.349
05053,43.70991,-72.5118
05054,43.99596,-72.4113
05055,43.71791,-72.3612
05056,43.52628,-72.7248
05058,43.99596,-72.4113
05059,43.66405,-72.4331
05060,43.9858,-72.694
05061,43.92855,-72.5691
05062,43.47559,-72.5728
05065,43.77736,-72.4071
05067,43.69705,-72.508
05068,43.77709,-72.5282
05069,44.19779,-72.1103
05070,43.84401,-72.3785
05071,43.56588,-72.5341
05072,43.89258,-72.3695
05073,43.63089,-72.489
05074,43.99596,-72.4113
05075,43.85401,-72.2546
05076,43.99596,-72.4113
05077,43.89546,-72.4733
05079,43.95258,-72.3112
05081,44.11939,-72.0888
05083,43.99596,-72.4113
05084,43.71853,-72.4438
05085,43.99596,-72.4113
05086,44.11532,-72.3179
05088,43.67348,-72.3119
05089,43.5181,-72.418
05091,43.63134,-72.5128
05101,43.17118,-72.6231
05141,42.99467,-72.7203
05142,43.40213,-72.5838
05143,43.29831,-72.6671
05144,43.59203,-72.5884
05146,43.17993,-72.6056
05148,43.2281,-72.7879
05149,43.37674,-72.7069
05150,43.33803,-72.5276
05151,43.40965,-72.4958
05152,43.09893,-73.0349
05153,43.43985,-72.6206
05154,43.16473,-72.5319
05155,43.16985,-72.8515
05156,43.40971,-72.586
05158,43.08263,-72.4748
05159,43.09397,-72.4564
05161,43.31614,-72.7397
05201,42.93407,-73.1053
